"FIPS","Year","Age","Pop","MOE"
"0900302060",2010,"18 to 64 years:Well",316,168.493323309857
"0900302060",2010,"5 to 17 years:Not Well",40,128.584602499677
"0900302060",2010,"5 to 17 years:Not at All",0,246
"0900302060",2010,"5 to 17 years:Very Well",412,212.440579927659
"0900302060",2010,"5 to 17 years:Well",39,177.053664181231
"0900302060",2010,"65 years and over:Not Well",44,179.38506069347
"0900302060",2010,"65 years and over:Not at All",50,179.930542154466
"0900302060",2010,"65 years and over:Very Well",201,78.0192283991581
"0900302060",2010,"65 years and over:Well",113,186.193447790195
"0900302060",2010,"Total 18 to 64 years Native",8547,346
"0900302060",2010,"Total 5 to 17 years Native",3246,235
"0900302060",2010,"Total 65 years and over Native",2569,215
"0900302060",2010,"Total:Native",14362,470.282893586403
"0900302060",2010,"Total:Not Well",198,260.952102884801
"0900302060",2010,"Total:Not at All",50,391.6720567005
"0900302060",2010,"Total:Very Well",1591,340.321906435657
"0900302060",2010,"Total:Well",468,307.255593927922
"0900304300",2010,"18 to 64 years:Not Well",143,149.09728367747
"0900304300",2010,"18 to 64 years:Not at All",0,246
"0900304300",2010,"18 to 64 years:Very Well",1146,321.096558686013
"0900304300",2010,"18 to 64 years:Well",351,205
"0900304300",2010,"5 to 17 years:Not Well",10,213.569660766692
"0900304300",2010,"5 to 17 years:Not at All",0,246
"0900304300",2010,"5 to 17 years:Very Well",353,226.52372944131
"0900304300",2010,"5 to 17 years:Well",14,213.978970929388
"0900304300",2010,"65 years and over:Not Well",194,251.680352828742
"0900304300",2010,"65 years and over:Not at All",108,191.901016151557
"0900304300",2010,"65 years and over:Very Well",239,223.935258501202
"0900304300",2010,"65 years and over:Well",123,189.48086974679
"0900304300",2010,"Total 18 to 64 years Native",10477,395
"0900304300",2010,"Total 5 to 17 years Native",3252,300
"0900304300",2010,"Total 65 years and over Native",2351,262
"0900304300",2010,"Total:Native",16080,560.95365227441
"0900304300",2010,"Total:Not Well",347,362.194699022501
"0900304300",2010,"Total:Not at All",108,397.313478251116
"0900304300",2010,"Total:Very Well",1738,452.286413680535
"0900304300",2010,"Total:Well",488,351.731431634991
"0900305910",2010,"18 to 64 years:Not Well",68,134.721935853075
"0900305910",2010,"18 to 64 years:Not at All",0,246
"0900305910",2010,"18 to 64 years:Very Well",924,281.833284052824
"0900305910",2010,"18 to 64 years:Well",119,140.239081571436
"0900305910",2010,"5 to 17 years:Not Well",23,215.144137730964
"0900305910",2010,"5 to 17 years:Not at All",0,246
"0900305910",2010,"5 to 17 years:Very Well",166,228.512581710505
"0900305910",2010,"5 to 17 years:Well",49,220.279368076087
"0900305910",2010,"65 years and over:Not Well",10,213.569660766692
"0900305910",2010,"65 years and over:Not at All",11,213.887821065156
"0900305910",2010,"65 years and over:Very Well",256,215.169700469188
"0900305910",2010,"65 years and over:Well",107,191.175312213685
"0900305910",2010,"Total 18 to 64 years Native",11081,476
"0900305910",2010,"Total 5 to 17 years Native",2599,325
"0900305910",2010,"Total 65 years and over Native",4285,313
"0900305910",2010,"Total:Native",17965,655.873463405862
"0900305910",2010,"Total:Not Well",101,331.73634109033
"0900305910",2010,"Total:Not at All",11,408.387071293889
"0900305910",2010,"Total:Very Well",1346,421.83646120268
"0900305910",2010,"Total:Well",275,323.632507637907
"0900308490",2010,"18 to 64 years:Not Well",788,269.432737431812
"0900308490",2010,"18 to 64 years:Not at All",264,230.657755126508
"0900308490",2010,"18 to 64 years:Very Well",3633,488.031761261498
"0900308490",2010,"18 to 64 years:Well",1519,342.73459119266
"0900308490",2010,"5 to 17 years:Not Well",42,180.052770042563
"0900308490",2010,"5 to 17 years:Not at All",0,246
"0900308490",2010,"5 to 17 years:Very Well",858,248.058460851469
"0900308490",2010,"5 to 17 years:Well",64,185.512802792691
"0900308490",2010,"65 years and over:Not Well",334,201.119367540772
"0900308490",2010,"65 years and over:Not at All",100,142.404353866025
"0900308490",2010,"65 years and over:Very Well",986,284.110893842528
"0900308490",2010,"65 years and over:Well",387,238.117617995813
"0900308490",2010,"Total 18 to 64 years Native",32533,783
"0900308490",2010,"Total 5 to 17 years Native",8690,515
"0900308490",2010,"Total 65 years and over Native",6934,427
"0900308490",2010,"Total:Native",48157,1029.87523516201
"0900308490",2010,"Total:Not Well",1164,381.394808564564
"0900308490",2010,"Total:Not at All",364,366.057372552446
"0900308490",2010,"Total:Very Well",5477,616.787645790673
"0900308490",2010,"Total:Well",1970,456.707784037014
"0900310100",2010,"18 to 64 years:Not Well",46,217.33844574764
"0900310100",2010,"18 to 64 years:Not at All",0,246
"0900310100",2010,"18 to 64 years:Very Well",335,144.910317093021
"0900310100",2010,"18 to 64 years:Well",43,178.681280496867
"0900310100",2010,"5 to 17 years:Not Well",60,188.478115440493
"0900310100",2010,"5 to 17 years:Not at All",0,246
"0900310100",2010,"5 to 17 years:Very Well",48,179.477018027379
"0900310100",2010,"5 to 17 years:Well",0,246
"0900310100",2010,"65 years and over:Not Well",21,214.504079215291
"0900310100",2010,"65 years and over:Not at All",0,246
"0900310100",2010,"65 years and over:Very Well",54,217.742967739489
"0900310100",2010,"65 years and over:Well",0,246
"0900310100",2010,"Total 18 to 64 years Native",5266,232
"0900310100",2010,"Total 5 to 17 years Native",1969,175
"0900310100",2010,"Total 65 years and over Native",628,99
"0900310100",2010,"Total:Native",7863,307.001628660175
"0900310100",2010,"Total:Not Well",127,358.848157303336
"0900310100",2010,"Total:Not at All",0,426.084498661944
"0900310100",2010,"Total:Very Well",437,317.211286053949
"0900310100",2010,"Total:Well",43,391.099731526372
"0900312270",2010,"18 to 64 years:Not Well",12,213.801309631162
"0900312270",2010,"18 to 64 years:Not at All",0,246
"0900312270",2010,"18 to 64 years:Very Well",299,98.9444288477123
"0900312270",2010,"18 to 64 years:Well",75,187.400640340421
"0900312270",2010,"5 to 17 years:Not Well",12,213.978970929388
"0900312270",2010,"5 to 17 years:Not at All",0,246
"0900312270",2010,"5 to 17 years:Very Well",70,181.267757750793
"0900312270",2010,"5 to 17 years:Well",40,217.951829540383
"0900312270",2010,"65 years and over:Not Well",9,213.642224290986
"0900312270",2010,"65 years and over:Not at All",0,246
"0900312270",2010,"65 years and over:Very Well",53,217.538502339241
"0900312270",2010,"65 years and over:Well",11,213.801309631162
"0900312270",2010,"Total 18 to 64 years Native",5820,208
"0900312270",2010,"Total 5 to 17 years Native",1894,186
"0900312270",2010,"Total 65 years and over Native",1305,160
"0900312270",2010,"Total:Native",9019,321.651985848059
"0900312270",2010,"Total:Not Well",33,370.325532471095
"0900312270",2010,"Total:Not at All",0,426.084498661944
"0900312270",2010,"Total:Very Well",422,299.951662772521
"0900312270",2010,"Total:Well",126,358.235955761004
"0900322070",2010,"18 to 64 years:Not Well",23,175.806712044791
"0900322070",2010,"18 to 64 years:Not at All",0,246
"0900322070",2010,"18 to 64 years:Very Well",179,202.133619173061
"0900322070",2010,"18 to 64 years:Well",65,187.291217092527
"0900322070",2010,"5 to 17 years:Not Well",55,229.37305857489
"0900322070",2010,"5 to 17 years:Not at All",0,246
"0900322070",2010,"5 to 17 years:Very Well",58,136.051460852135
"0900322070",2010,"5 to 17 years:Well",44,222.447746673236
"0900322070",2010,"65 years and over:Not Well",0,246
"0900322070",2010,"65 years and over:Not at All",0,246
"0900322070",2010,"65 years and over:Very Well",72,182.576011567785
"0900322070",2010,"65 years and over:Well",10,213.642224290986
"0900322070",2010,"Total 18 to 64 years Native",2716,231
"0900322070",2010,"Total 5 to 17 years Native",798,100
"0900322070",2010,"Total 65 years and over Native",869,189
"0900322070",2010,"Total:Native",4383,314.772934033408
"0900322070",2010,"Total:Not Well",78,379.520750420843
"0900322070",2010,"Total:Not at All",0,426.084498661944
"0900322070",2010,"Total:Very Well",309,304.470031365979
"0900322070",2010,"Total:Well",119,360.837913750759
"0900322630",2010,"18 to 64 years:Not Well",1637,364.588809482683
"0900322630",2010,"18 to 64 years:Not at All",594,254.744970509724
"0900322630",2010,"18 to 64 years:Very Well",6167,642.603299088948
"0900322630",2010,"18 to 64 years:Well",2775,507.887782881219
"0900322630",2010,"5 to 17 years:Not Well",139,186.930468356552
"0900322630",2010,"5 to 17 years:Not at All",4,213.192401365527
"0900322630",2010,"5 to 17 years:Very Well",2669,439.985227024726
"0900322630",2010,"5 to 17 years:Well",459,177.586598593475
"0900322630",2010,"65 years and over:Not Well",373,174.702604445383
"0900322630",2010,"65 years and over:Not at All",133,150.698374244714
"0900322630",2010,"65 years and over:Very Well",766,193.217494031985
"0900322630",2010,"65 years and over:Well",365,192.286244957875
"0900322630",2010,"Total 18 to 64 years Native",20705,838
"0900322630",2010,"Total 5 to 17 years Native",5908,578
"0900322630",2010,"Total 65 years and over Native",5132,379
"0900322630",2010,"Total:Native",31745,1086.26378011973
"0900322630",2010,"Total:Not Well",2149,445.40880099073
"0900322630",2010,"Total:Not at All",731,364.768419685696
"0900322630",2010,"Total:Very Well",9602,802.408250206838
"0900322630",2010,"Total:Well",3599,571.367657467589
"0900324800",2010,"18 to 64 years:Not Well",148,205.871319032059
"0900324800",2010,"18 to 64 years:Not at All",0,246
"0900324800",2010,"18 to 64 years:Very Well",791,291.036080237485
"0900324800",2010,"18 to 64 years:Well",222,135.210946302435
"0900324800",2010,"5 to 17 years:Not Well",13,214.074753298935
"0900324800",2010,"5 to 17 years:Not at All",0,246
"0900324800",2010,"5 to 17 years:Very Well",335,233.109416369224
"0900324800",2010,"5 to 17 years:Well",10,213.642224290986
"0900324800",2010,"65 years and over:Not Well",19,215.144137730964
"0900324800",2010,"65 years and over:Not at All",0,246
"0900324800",2010,"65 years and over:Very Well",65,216.951607507296
"0900324800",2010,"65 years and over:Well",95,198.994974810923
"0900324800",2010,"Total 18 to 64 years Native",5771,472
"0900324800",2010,"Total 5 to 17 years Native",1344,233
"0900324800",2010,"Total 65 years and over Native",1388,227
"0900324800",2010,"Total:Native",8503,573.238170396913
"0900324800",2010,"Total:Not Well",180,366.739689698293
"0900324800",2010,"Total:Not at All",0,426.084498661944
"0900324800",2010,"Total:Very Well",1191,431.404682403889
"0900324800",2010,"Total:Well",327,321.751456873158
"0900325990",2010,"18 to 64 years:Not Well",476,195.2511203553
"0900325990",2010,"18 to 64 years:Not at All",34,214.622925150134
"0900325990",2010,"18 to 64 years:Very Well",2408,362.008287197959
"0900325990",2010,"18 to 64 years:Well",617,193.421818831279
"0900325990",2010,"5 to 17 years:Not Well",0,246
"0900325990",2010,"5 to 17 years:Not at All",0,246
"0900325990",2010,"5 to 17 years:Very Well",496,162.659152831926
"0900325990",2010,"5 to 17 years:Well",45,128.14835153056
"0900325990",2010,"65 years and over:Not Well",127,195.596523486487
"0900325990",2010,"65 years and over:Not at All",15,174.857084500457
"0900325990",2010,"65 years and over:Very Well",987,429.217893382837
"0900325990",2010,"65 years and over:Well",224,200.00749985938
"0900325990",2010,"Total 18 to 64 years Native",24968,564
"0900325990",2010,"Total 5 to 17 years Native",6426,376
"0900325990",2010,"Total 65 years and over Native",5821,390
"0900325990",2010,"Total:Native",37215,782.030689934864
"0900325990",2010,"Total:Not Well",603,369.995945923736
"0900325990",2010,"Total:Not at All",49,370.343084180061
"0900325990",2010,"Total:Very Well",3891,584.581901875178
"0900325990",2010,"Total:Well",886,306.328255307929
"0900327600",2010,"18 to 64 years:Not Well",138,66.7083203206317
"0900327600",2010,"18 to 64 years:Not at All",26,176.847391838274
"0900327600",2010,"18 to 64 years:Very Well",1716,301.744925392292
"0900327600",2010,"18 to 64 years:Well",884,262.034348893423
"0900327600",2010,"5 to 17 years:Not Well",21,214.389831848434
"0900327600",2010,"5 to 17 years:Not at All",0,246
"0900327600",2010,"5 to 17 years:Very Well",699,242.163168132563
"0900327600",2010,"5 to 17 years:Well",109,194.951275964021
"0900327600",2010,"65 years and over:Not Well",38,215.898124123393
"0900327600",2010,"65 years and over:Not at All",22,214.504079215291
"0900327600",2010,"65 years and over:Very Well",399,192.327845097895
"0900327600",2010,"65 years and over:Well",52,126.802996810012
"0900327600",2010,"Total 18 to 64 years Native",12436,513
"0900327600",2010,"Total 5 to 17 years Native",3696,356
"0900327600",2010,"Total 65 years and over Native",3582,278
"0900327600",2010,"Total:Native",19714,683.512252999169
"0900327600",2010,"Total:Not Well",197,311.48836254345
"0900327600",2010,"Total:Not at All",48,371.218264636858
"0900327600",2010,"Total:Very Well",2814,432.068281640761
"0900327600",2010,"Total:Well",1045,350.352679453148
"0900331240",2010,"18 to 64 years:Not Well",204,161.873407328072
"0900331240",2010,"18 to 64 years:Not at All",61,181.810340740014
"0900331240",2010,"18 to 64 years:Very Well",2150,429.822056204658
"0900331240",2010,"18 to 64 years:Well",498,167.85112451217
"0900331240",2010,"5 to 17 years:Not Well",42,180.87564789103
"0900331240",2010,"5 to 17 years:Not at All",0,246
"0900331240",2010,"5 to 17 years:Very Well",463,181.744325908679
"0900331240",2010,"5 to 17 years:Well",144,145.17231140958
"0900331240",2010,"65 years and over:Not Well",150,217.713113982599
"0900331240",2010,"65 years and over:Not at All",0,246
"0900331240",2010,"65 years and over:Very Well",252,167.80643611018
"0900331240",2010,"65 years and over:Well",71,135.56548233234
"0900331240",2010,"Total 18 to 64 years Native",17677,506
"0900331240",2010,"Total 5 to 17 years Native",6293,345
"0900331240",2010,"Total 65 years and over Native",4148,322
"0900331240",2010,"Total:Native",28118,691.914011998601
"0900331240",2010,"Total:Not Well",396,326.064410814796
"0900331240",2010,"Total:Not at All",61,392.539170020012
"0900331240",2010,"Total:Very Well",2865,495.920356508986
"0900331240",2010,"Total:Well",713,260.051917893331
"0900332640",2010,"18 to 64 years:Not Well",41,178.151620817774
"0900332640",2010,"18 to 64 years:Not at All",17,214.746362018079
"0900332640",2010,"18 to 64 years:Very Well",323,131.795295818933
"0900332640",2010,"18 to 64 years:Well",117,63.7808748764079
"0900332640",2010,"5 to 17 years:Not Well",39,221.061077532885
"0900332640",2010,"5 to 17 years:Not at All",0,246
"0900332640",2010,"5 to 17 years:Very Well",159,84.308955633432
"0900332640",2010,"5 to 17 years:Well",0,246
"0900332640",2010,"65 years and over:Not Well",0,246
"0900332640",2010,"65 years and over:Not at All",0,246
"0900332640",2010,"65 years and over:Very Well",37,216.06249096037
"0900332640",2010,"65 years and over:Well",0,246
"0900332640",2010,"Total 18 to 64 years Native",6496,265
"0900332640",2010,"Total 5 to 17 years Native",2160,202
"0900332640",2010,"Total 65 years and over Native",1305,117
"0900332640",2010,"Total:Native",9961,353.154357186769
"0900332640",2010,"Total:Not Well",80,375.662082196221
"0900332640",2010,"Total:Not at All",17,408.837375982187
"0900332640",2010,"Total:Very Well",519,266.760191932754
"0900332640",2010,"Total:Well",117,353.694783676548
"0900337070",2010,"18 to 64 years:Not Well",7879,646.379919242546
"0900337070",2010,"18 to 64 years:Not at All",3376,601.008319409973
"0900337070",2010,"18 to 64 years:Very Well",21059,1113.77645872051
"0900337070",2010,"18 to 64 years:Well",6902,669.761151456249
"0900337070",2010,"5 to 17 years:Not Well",741,236.867051317823
"0900337070",2010,"5 to 17 years:Not at All",206,168.772035598318
"0900337070",2010,"5 to 17 years:Very Well",9729,900.719157118355
"0900337070",2010,"5 to 17 years:Well",1258,274.943630586344
"0900337070",2010,"65 years and over:Not Well",1647,312.416388814671
"0900337070",2010,"65 years and over:Not at All",933,233.640749870394
